id,Note,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,hyperlink,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:eating: (interaction),Prey item,Status,Class,Order,suborder,Family,subfamily,Genus,Prey.check,Check genus,Check sp.,Check (?)
11162331,S-Afr-Interactions (8-1-20),12/17/2014,12/17/2014,,Africa/Johannesburg,FALSE,662724,bushboy,2015-02-16 12:46:49 UTC,2018-06-05 19:33:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11162331,https://www.inaturalist.org/observations/11162331,https://static.inaturalist.org/photos/19184198/medium.jpg?1528225547,,,"<h3>Two bites at the cherry</h3><br>Confidant young Nightadder managed, just, to down its very large supper after getting hung-up on the lower jaw. The second attempt went smoothly, if slowly.<br>Photos: courtesy Noel McMurtry",FALSE,4,0,FALSE,,"Mbango Valley, Port Shepstone",-30.750909,30.439443,1,,,FALSE,,,Rhombic Night Adder,Causus rhombeatus,Rhombic Night Adder,Reptilia,30820,https://www.inaturalist.org/observations/11162343,Sclerophrys gutturalis,Included,Amphibia,Anura,,Bufonidae,,Sclerophrys,1,1,0,0
11179929,eating,10/01/2016,10/01/2016,,Africa/Johannesburg,,662724,bushboy,2016-01-12 01:36:49 UTC,2018-04-19 20:38:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11179929,https://www.inaturalist.org/observations/11179929,https://static.inaturalist.org/photos/15837681/medium.jpg?1524169524,,,"<h3>Some white meat please, preferably from the neck</h3><br><p>Another series of fascinating shots kind courtesy of Mary McKenzie.<br/></p><p>Mary says: ""Our Sunday (Umdoni) Forest Walk: I think whatever was eating him heard us, dropped it and ran.  Hopefully to return when all quiet to complete the meal&hellip;.""<br/></p><p>Of the predator I can only speculate Mongoose of some kind. At least 3 species are known to occur there: Banded, Water (Marsh) and Slender. Ratel aren't forest dwellers and have never been seen there. Genet would surely have carried it off. It wasn't a particularly large snake - under half a metre remained. The pictures were shot at 7:59 am.</p>",FALSE,1,0,FALSE,,"Umdoni Forest, Pennington",-30.389,30.6775,1,,,FALSE,,,Natal Black Snake,Macrelaps microlepidotus,Natal Black Snake,Reptilia,116531,,,Removed,,,,,,,,,,
11179929,meal,10/01/2016,10/01/2016,,Africa/Johannesburg,,662724,bushboy,2016-01-12 01:36:49 UTC,2018-04-19 20:38:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11179929,https://www.inaturalist.org/observations/11179929,https://static.inaturalist.org/photos/15837681/medium.jpg?1524169524,,,"<h3>Some white meat please, preferably from the neck</h3><br><p>Another series of fascinating shots kind courtesy of Mary McKenzie.<br/></p><p>Mary says: ""Our Sunday (Umdoni) Forest Walk: I think whatever was eating him heard us, dropped it and ran.  Hopefully to return when all quiet to complete the meal&hellip;.""<br/></p><p>Of the predator I can only speculate Mongoose of some kind. At least 3 species are known to occur there: Banded, Water (Marsh) and Slender. Ratel aren't forest dwellers and have never been seen there. Genet would surely have carried it off. It wasn't a particularly large snake - under half a metre remained. The pictures were shot at 7:59 am.</p>",FALSE,1,0,FALSE,,"Umdoni Forest, Pennington",-30.389,30.6775,1,,,FALSE,,,Natal Black Snake,Macrelaps microlepidotus,Natal Black Snake,Reptilia,116531,,,Removed,,,,,,,,,,
11179929,predation,10/01/2016,10/01/2016,,Africa/Johannesburg,,662724,bushboy,2016-01-12 01:36:49 UTC,2018-04-19 20:38:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11179929,https://www.inaturalist.org/observations/11179929,https://static.inaturalist.org/photos/15837681/medium.jpg?1524169524,,,"<h3>Some white meat please, preferably from the neck</h3><br><p>Another series of fascinating shots kind courtesy of Mary McKenzie.<br/></p><p>Mary says: ""Our Sunday (Umdoni) Forest Walk: I think whatever was eating him heard us, dropped it and ran.  Hopefully to return when all quiet to complete the meal&hellip;.""<br/></p><p>Of the predator I can only speculate Mongoose of some kind. At least 3 species are known to occur there: Banded, Water (Marsh) and Slender. Ratel aren't forest dwellers and have never been seen there. Genet would surely have carried it off. It wasn't a particularly large snake - under half a metre remained. The pictures were shot at 7:59 am.</p>",FALSE,1,0,FALSE,,"Umdoni Forest, Pennington",-30.389,30.6775,1,,,FALSE,,,Natal Black Snake,Macrelaps microlepidotus,Natal Black Snake,Reptilia,116531,,,Removed,,,,,,,,,,
11196478,predation,10/04/2016,10/04/2016,,Africa/Johannesburg,,699343,chris_whitehouse,2016-04-10 17:10:30 UTC,2018-11-07 01:38:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11196478,https://www.inaturalist.org/observations/11196478,https://static.inaturalist.org/photos/15869582/medium.jpg?1524194250,,Phillipskop,<h3>Common Snaileater</h3><br>Check out https://youtu.be/9v1yuhOi5hE for an all action movie of the titanic battle between prey and predator,FALSE,7,0,FALSE,,Phillipskop Mountain Reserve,-34.40707,19.52759,1,,,FALSE,,,Southern Slugeater,Duberria lutrix lutrix,Southern Slugeater,Reptilia,30329,,,Removed,,,,,,,,,,
11196478,prey,10/04/2016,10/04/2016,,Africa/Johannesburg,,699343,chris_whitehouse,2016-04-10 17:10:30 UTC,2018-11-07 01:38:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11196478,https://www.inaturalist.org/observations/11196478,https://static.inaturalist.org/photos/15869582/medium.jpg?1524194250,,Phillipskop,<h3>Common Snaileater</h3><br>Check out https://youtu.be/9v1yuhOi5hE for an all action movie of the titanic battle between prey and predator,FALSE,7,0,FALSE,,Phillipskop Mountain Reserve,-34.40707,19.52759,1,,,FALSE,,,Southern Slugeater,Duberria lutrix lutrix,Southern Slugeater,Reptilia,30329,,,Removed,,,,,,,,,,
11196478,S-Afr-Interactions (8-1-20),04/10/2016,04/10/2016,,Africa/Johannesburg,,699343,chris_whitehouse,2016-04-10 17:10:30 UTC,2018-11-07 01:38:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11196478,https://www.inaturalist.org/observations/11196478,https://static.inaturalist.org/photos/15869582/medium.jpg?1524194250,,Phillipskop,<h3>Common Snaileater</h3><br>Check out https://youtu.be/9v1yuhOi5hE for an all action movie of the titanic battle between prey and predator,FALSE,7,0,FALSE,,Phillipskop Mountain Reserve,-34.40707,19.52759,1,,,FALSE,,,Southern Slugeater,Duberria lutrix,Southern Slugeater,Reptilia,30329,https://www.inaturalist.org/observations/11196491,Cornu aspersum,Included,Gastropoda,Stylommatophora,,Helicidae,,Cornu,1,1,0,0
11209823,S-Afr-Interactions (8-1-20),02/04/2016,02/04/2016,,Africa/Johannesburg,,662724,bushboy,2016-02-16 11:15:35 UTC,2018-10-24 04:23:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11209823,https://www.inaturalist.org/observations/11209823,https://static.inaturalist.org/photos/15897114/medium.jpg?1524225354,,,<h3>The middle of the food-web sucks</h3><br>,FALSE,6,0,FALSE,,"3 Marion Ave, Scottburgh",-30.29948,30.74273,1,,,FALSE,,,Red-lipped Snake,Crotaphopeltis hotamboeia,Red-lipped Snake,Reptilia,82808,https://www.inaturalist.org/observations/11209826,Sclerophrys gutturalis,Included,Amphibia,Anura,,Bufonidae,,Sclerophrys,1,1,0,0
11209833,S-Afr-Interactions (8-1-20),02/10/2016,02/10/2016,,Africa/Johannesburg,,662724,bushboy,2016-02-16 11:50:53 UTC,2018-10-24 04:23:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11209833,https://www.inaturalist.org/observations/11209833,https://static.inaturalist.org/photos/15897130/medium.jpg?1524225378,,,<h3>Bufotoxins be damned - I wanna be a Puffadder when I grow up!</h3><br>Fattest/greediest Herald in KZN,FALSE,5,0,FALSE,,"3 Marion Ave, Scottburgh",-30.29948,30.74273,1,,,FALSE,,,Red-lipped Snake,Crotaphopeltis hotamboeia,Red-lipped Snake,Reptilia,82808,https://www.inaturalist.org/observations/11209839,Sclerophrys gutturalis,Included,Amphibia,Anura,,Bufonidae,,Sclerophrys,1,1,0,0
11210707,meal,27/10/2016,27/10/2016,,Africa/Johannesburg,,689073,jouberth,2016-10-31 07:44:14 UTC,2018-12-29 04:55:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11210707,https://www.inaturalist.org/observations/11210707,https://static.inaturalist.org/photos/15898982/medium.jpg?1524227214,,,"<h3>Rarely encountered duo</h3><br><p>While walking on the foot path in the coastal forest, we encountered this sight. Both species was a first for me. At first, I thought the Garter was full of eggs, but soon after taking a few pictures, he started regurgitating its meal. Natal Black snake was almost the same length as the predator</p>",FALSE,4,0,FALSE,,San Lameer golf estate,-30.942625,30.302822,1,,,FALSE,,,African Garter Snake,Elapsoidea sundevallii sundevallii,African Garter Snake,Reptilia,115641,,,Removed,,,,,,,,,,
11210707,predation,27/10/2016,27/10/2016,,Africa/Johannesburg,,689073,jouberth,2016-10-31 07:44:14 UTC,2018-12-29 04:55:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11210707,https://www.inaturalist.org/observations/11210707,https://static.inaturalist.org/photos/15898982/medium.jpg?1524227214,,,"<h3>Rarely encountered duo</h3><br><p>While walking on the foot path in the coastal forest, we encountered this sight. Both species was a first for me. At first, I thought the Garter was full of eggs, but soon after taking a few pictures, he started regurgitating its meal. Natal Black snake was almost the same length as the predator</p>",FALSE,4,0,FALSE,,San Lameer golf estate,-30.942625,30.302822,1,,,FALSE,,,African Garter Snake,Elapsoidea sundevallii sundevallii,African Garter Snake,Reptilia,115641,,,Removed,,,,,,,,,,
11210707,S-Afr-Interactions (8-1-20),10/27/2016,10/27/2016,,Africa/Johannesburg,,689073,jouberth,2016-10-31 07:44:14 UTC,2018-12-29 04:55:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11210707,https://www.inaturalist.org/observations/11210707,https://static.inaturalist.org/photos/15898982/medium.jpg?1524227214,,,"<h3>Rarely encountered duo</h3><br><p>While walking on the foot path in the coastal forest, we encountered this sight. Both species was a first for me. At first, I thought the Garter was full of eggs, but soon after taking a few pictures, he started regurgitating its meal. Natal Black snake was almost the same length as the predator</p>",FALSE,4,0,FALSE,,San Lameer golf estate,-30.942625,30.302822,1,,,FALSE,,,African Garter Snake,Elapsoidea sundevallii,African Garter Snake,Reptilia,115641,https://www.inaturalist.org/observations/11210714,Macrelaps microlepidotus,Included,Reptilia,Squamata,Serpentes,Lamprophiidae,,Macrelaps,1,1,0,0
11210714,prey,27/10/2016,27/10/2016,,Africa/Johannesburg,,689073,jouberth,2016-10-31 07:50:13 UTC,2018-12-29 04:56:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11210714,https://www.inaturalist.org/observations/11210714,https://static.inaturalist.org/photos/15899001/medium.jpg?1524227234,,,<h3>Natal Black snake prey</h3><br>,FALSE,3,0,FALSE,,San Lameer golf estate,-30.942625,30.302822,1,,,FALSE,,,Natal Black Snake,Macrelaps microlepidotus,Natal Black Snake,Reptilia,116531,,,Removed,,,,,,,,,,
11210714,S-Afr-Interactions (8-1-20),10/27/2016,10/27/2016,,Africa/Johannesburg,,689073,jouberth,2016-10-31 07:50:13 UTC,2018-12-29 04:56:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11210714,https://www.inaturalist.org/observations/11210714,https://static.inaturalist.org/photos/15899001/medium.jpg?1524227234,,,<h3>Natal Black snake prey</h3><br>,FALSE,3,0,FALSE,,San Lameer golf estate,-30.942625,30.302822,1,,,FALSE,,,Natal Black Snake,Macrelaps microlepidotus,Natal Black Snake,Reptilia,116531,Delete: no: this snake did not eat the one you listed - it was eaten by,,Removed,,,,,,,,,,
11211001,prey,13/10/2016,13/10/2016,,Africa/Johannesburg,,715307,alison_young,2016-11-01 05:16:58 UTC,2018-04-20 13:04:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11211001,https://www.inaturalist.org/observations/11211001,https://static.inaturalist.org/photos/15899703/medium.jpg?1524227966,,"Umgeni Vlei, CREW Midlands, Cross Marked Whip Snake",<h3>Cross Marked Whip Snake</h3><br>Found on a grassland between some rocks. Appeared to have been dropped by a bird of prey as the head had been mutilated and talon marks in the body.,FALSE,2,0,FALSE,,"Umgeni Vlei, Fort Nottingham",-29.47,29.8386,1,,,FALSE,,,Cross-marked Sand Snake,Psammophis crucifer,Cross-marked Sand Snake,Reptilia,28985,,,Removed,,,,,,,,,,
11212193,S-Afr-Interactions (8-1-20),05/05/2016,05/05/2016,,Africa/Johannesburg,,676005,adriaan_grobler,2016-05-10 06:56:44 UTC,2018-10-29 01:15:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11212193,https://www.inaturalist.org/observations/11212193,https://static.inaturalist.org/photos/15902322/medium.jpg?1524230526,,,<h3>Juvenile Boomslang</h3><br>,FALSE,8,0,FALSE,,"NMMU Private Nature Reserve, Port Elizabeth, EC",-34.01892,25.64351,1,,,FALSE,,,Boomslang (typus),Dispholidus typus typus,Common Boomslang,Reptilia,30360,,,Removed,,,,,,,,,,
11215951,meal,03/01/2017,03/01/2017,,Africa/Johannesburg,TRUE,758877,maryhunter,2017-01-31 11:33:56 UTC,2018-04-20 16:07:47 UTC,research,,https://www.inaturalist.org/observations/11215951,https://www.inaturalist.org/observations/11215951,https://static.inaturalist.org/photos/15909789/medium.jpg?1524237028,,,<h3>night adder</h3><br>after a good meal?,FALSE,4,0,FALSE,,The Island Sedgefield: the island sedgefield,-34.0186,22.7786,1,,,FALSE,,,Rhombic Night Adder,Causus rhombeatus,Rhombic Night Adder,Reptilia,30820,,Meal,Included,,,,,,,0,0,0,0
11228804,S-Afr-Interactions (8-1-20),11/17/2016,11/17/2016,,Africa/Johannesburg,,129251,alexanderr,2016-11-18 06:22:59 UTC,2018-10-13 04:06:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11228804,https://www.inaturalist.org/observations/11228804,https://static.inaturalist.org/photos/15934836/medium.jpg?1524255026,,,"<h3>Snake in pan</h3><br>Unknown death cause, week after deluge",FALSE,5,0,FALSE,,"Unnamed Road, Kempton Park NU",-26.03083333,28.39972222,1,,,FALSE,,,Rhombic Skaapsteker,Psammophylax rhombeatus,Rhombic Skaapsteker,Reptilia,28954,https://www.inaturalist.org/observations/11228813,Xenopus laevis,Included,Amphibia,Anura,,Pipidae,,Xenopus,1,1,0,0
11245662,feeding,14/06/2016,14/06/2016,,Africa/Johannesburg,,129251,alexanderr,2016-06-15 12:25:37 UTC,2018-10-26 00:35:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11245662,https://www.inaturalist.org/observations/11245662,https://static.inaturalist.org/photos/15967442/medium.jpg?1524276675,,,<h3>Skinny snake</h3><br>presumably feeding on ground nesting birds (quite a few lapwings around),FALSE,4,0,FALSE,,"Slent Rd, Malmesbury Farms",-33.69861111,18.72555556,1,,,FALSE,,,Eggeater,Dasypeltis scabra scabra,Eggeater,Reptilia,26722,,,Removed,,,,,,,,,,
11246278,S-Afr-Interactions (8-1-20),11/29/2016,11/29/2016,,Africa/Johannesburg,,687942,steve_cousins,2016-11-29 08:17:15 UTC,2019-05-29 17:40:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11246278,https://www.inaturalist.org/observations/11246278,https://static.inaturalist.org/photos/15968633/medium.jpg?1524277675,,,<h3>Skaapsteker & skink?</h3><br>,FALSE,2,0,FALSE,,"Swartdam, Riebeek-Kasteel, Swartland",-33.4020929,18.8941737,1,,,FALSE,,,Namib sand snake,Psammophis leightoni,Cape Sand Snake,Reptilia,28981,https://www.inaturalist.org/observations/11246560,Trachylepis capensis,Included,Reptilia,Squamata,Sauria,Scincidae,,Trachylepis,1,1,0,0
11257789,S-Afr-Interactions (8-1-20),12/13/2016,12/13/2016,,Africa/Johannesburg,,662724,bushboy,2016-12-13 07:40:15 UTC,2018-10-05 23:24:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11257789,https://www.inaturalist.org/observations/11257789,https://static.inaturalist.org/photos/15994511/medium.jpg?1524301131,,,<h3>Not the hopeless optimist you might think</h3><br>Great distraction from work on the decorative braai cowl across the terrace,FALSE,6,0,FALSE,,"3 Marion Ave, Scottburgh",-30.29948,30.74273,1,,,FALSE,,,Spotted Bush Snake,Philothamnus semivariegatus,Spotted Bush Snake,Reptilia,29073,,,Removed,,,,,,,,,,
11266150,eating,24/12/2016,24/12/2016,,Africa/Johannesburg,FALSE,689073,jouberth,2016-12-28 09:27:05 UTC,2018-09-15 13:12:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11266150,https://www.inaturalist.org/observations/11266150,https://static.inaturalist.org/photos/16012623/medium.jpg?1524320668,,,<h3>Egg-eater</h3><br>,FALSE,3,0,FALSE,,"D180, Waterberg Estate",-24.77370278,28.16186389,1,,,FALSE,,,Egg-eating Snake,Dasypeltis scabra,Egg-eating Snake,Reptilia,26717,,,Removed,,,,,,,,,,
11266767,S-Afr-Interactions (8-1-20),11/05/2016,11/05/2016,,Africa/Johannesburg,,611863,suncana,2016-12-29 11:03:39 UTC,2018-09-15 13:12:27 UTC,research,,https://www.inaturalist.org/observations/11266767,https://www.inaturalist.org/observations/11266767,https://static.inaturalist.org/photos/19244102/medium.jpg?1528292773,,Bush Snake,<h3>Bush Snake & Its Lunch</h3><br>,FALSE,3,0,FALSE,,"Westville, Durban, South Africa",-29.831,30.925,110,,,FALSE,,,Spotted Bush Snake,Philothamnus semivariegatus,Spotted Bush Snake,Reptilia,29073,https://www.inaturalist.org/observations/11266822,Hemidactylus mabouia,Included,Reptilia,Squamata,Sauria,Gekkonidae,,Hemidactylus,1,1,0,0
